race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.58,39.8,60.2,Lean R,-13.18,3.6,-13.8,9.22,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,46.95,51.45,1.6,111007,121656,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.84,1.4,98.6,Safe R,-29.63,3.6,-30.88,8.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.58,61.42,0.0,611704,973859,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.04,0.4,99.6,Safe R,-30.5,3.6,-31.57,3.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.98,64.02,0.0,302019,537437,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.3,72.7,27.3,Lean D,-4.25,3.6,-5.59,11.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,53.15,46.85,0.0,1260937,1111586,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.69,99.7,0.3,Safe D,23.32,3.6,20.82,7.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.35,35.65,0.0,7141469,3957074,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.59,97.0,3.0,Safe D,11.58,3.6,11.29,8.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.79,40.21,0.0,1336339,898582,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.74,94.5,5.5,Likely D,15.88,3.6,14.76,1.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.37,41.63,0.0,718622,512518,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.23,30.8,69.2,Lean R,-10.56,3.6,-13.22,7.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.32,36.97,10,-1.6499999999999986,0.25,47.39,52.61,0.0,3627306,4027520,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.64,56.2,43.8,Toss-up,-1.71,3.6,-2.21,3.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.82,49.18,0.0,1867617,1807429,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.06,99.8,0.2,Safe D,25.73,3.6,23.56,6.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.03,34.97,0.0,235216,126474,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.0,57.6,42.4,Toss-up,-12.1,3.6,-13.45,15.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,51.0,49.0,0.0,593879,570576,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.02,0.0,100.0,Safe R,-36.28,3.6,-37.52,-8.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26.99,73.01,0.0,170985,462557,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,17.07,94.9,5.1,Likely D,12.91,3.6,11.14,5.94,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.54,41.46,0.0,2314939,1639798,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-15.37,7.1,92.9,Likely R,-16.26,3.6,-16.41,1.04,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.31,57.69,0.0,393232,536082,0,0,929314
