race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105405,127257,0,3783,44.58,53.82,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,615339,970224,0,0,38.81,61.19,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,302229,537228,0,0,36.0,64.0,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1258999,1113525,0,0,53.07,46.93,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7067109,4031434,0,0,63.68,36.32,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1331970,902952,0,0,59.6,40.4,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,725778,505361,0,0,58.95,41.05,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3525495,4129331,0,0,46.06,53.94,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1861553,1813493,0,0,50.65,49.35,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,235234,126456,0,0,65.04,34.96,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,589171,575284,0,0,50.6,49.4,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,171080,462462,0,0,27.0,73.0,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2307040,1647697,0,0,58.34,41.66,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,401673,527641,0,0,43.22,56.78,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1588121,843446,0,0,65.31,34.69,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1431855,694979,0,0,67.32,32.68,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,319104,262859,0,0,54.83,45.17,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2169121,1795140,0,0,54.72,45.28,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1221281,1056463,0,0,53.62,46.38,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,260776,402235,0,0,39.33,60.67,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255123,323209,0,0,44.11,55.89,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,340405,305972,0,0,52.66,47.34,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,531664,507404,0,0,51.17,48.83,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3268571,2544928,0,0,56.22,43.78,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1894158,2141354,0,0,46.94,53.06,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,367574,728648,0,0,33.53,66.47,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,823385,748389,0,0,52.39,47.61,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2801294,2122323,0,0,56.9,43.1,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216157,143191,0,0,60.15,39.85,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,768736,1014962,0,0,43.1,56.9,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,107707,190766,0,0,36.09,63.91,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,838617,1306143,0,0,39.1,60.9,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3571920,4411249,0,0,44.74,55.26,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,94533,164062,0,0,36.56,63.44,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1279276,1116767,0,0,53.39,46.61,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,54972,133361,0,0,29.19,70.81,0.0,0.0,,
