race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,49.13,48.02,0.0,,0.0,0.68,14,0.1492
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.2618
AR-SEN,39.64,48.37,3.44,LIB,0.0,0.0,4,0.387
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.0929
GA-SEN,53.62,42.98,0.0,,0.0,0.0,11,0.1121
IA-SEN,45.42,47.0,0.52,LIB,0.0,0.0,13,0.376
ID-SEN,29.96,39.02,3.65,IND,0.0,0.0,5,0.3444
KS-SEN,43.78,44.12,3.6,LIB,0.0,0.0,4,0.3454
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0023
MA-SEN,50.61,30.23,1.93,PSL,0.0,0.0,9,0.1816
ME-SEN,47.26,44.4,0.0,,0.0,0.0,6,0.4758
MI-SEN,46.06,44.71,0.0,,0.0,0.0,26,0.3254
MN-SEN,46.18,41.09,0.95,IND,0.0,0.0,5,0.1436
MS-SEN,39.49,45.44,3.54,IND,0.0,0.0,2,0.4028
MT-SEN,29.54,44.7,15.91,IND,0.0,0.0,6,0.2978
NC-SEN,50.06,40.36,0.75,LIB,0.0,0.0,27,0.1643
NE-SEN,47.0,46.63,0.0,,0.0,0.0,4,0.1581
NH-SEN,44.77,42.57,0.09,IND,0.0,0.0,19,0.1487
OH-SEN,49.04,43.96,0.07,LIB,0.0,0.0,18,0.1997
OK-SEN,25.0,49.0,4.0,IND,0.0,0.0,1,0.4774
RI-SEN,51.21,31.81,3.15,IND,0.0,0.0,3,0.3119
SC-SEN,37.78,41.77,1.35,LIB,0.0,0.0,5,0.4156
SD-SEN,40.43,47.29,0.0,,0.0,0.0,6,0.1626
TN-SEN,31.84,53.94,5.58,IND,0.0,0.0,1,0.7579
TX-SEN,46.46,44.62,0.89,LIB,0.0,0.0,28,0.2198
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.1314
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.5484
AZ-GOV,46.33,37.27,1.28,IND,0.0,0.0,19,0.2698
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.2144
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0001
CT-GOV,50.91,34.49,0.0,,0.0,0.0,3,0.4092
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.104
GA-GOV,49.9,45.89,0.0,,0.0,0.0,8,0.2673
IA-GOV,49.12,44.77,0.0,,0.0,0.0,8,0.4287
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.4061
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0013
KS-GOV,47.0,46.0,0.0,,0.0,0.0,1,0.6015
MA-GOV,53.37,31.99,0.0,,0.0,0.0,8,0.2108
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.4454
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.2811
MI-GOV,49.21,42.16,0.42,IND,0.0,0.0,24,0.1901
MN-GOV,51.72,36.25,0.91,IND,0.0,0.0,4,0.1893
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.0292
NH-GOV,38.47,47.97,0.0,,0.0,0.0,6,0.2943
NM-GOV,45.55,35.12,0.0,,0.0,0.0,3,0.5232
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.1741
NY-GOV,49.45,36.89,0.11,LIB,0.0,0.0,17,0.1088
OH-GOV,47.69,48.29,0.18,LIB,0.0,0.0,19,0.1155
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.0831
PA-GOV,54.09,36.01,0.11,GRE,0.0,0.0,14,0.2642
RI-GOV,42.0,20.0,18.0,IND,0.0,0.0,1,0.7236
SC-GOV,39.66,47.0,0.0,,0.0,0.0,2,0.4443
TN-GOV,33.2,49.82,7.32,IND,0.0,0.0,3,0.3905
TX-GOV,44.09,48.26,0.86,LIB,0.0,0.0,24,0.2516
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.2475
WI-GOV,46.33,43.81,0.0,,0.0,0.0,6,0.4419
AK-01,36.81,48.68,8.02,IND,0.0,0.0,5,0.298
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.2935
AR-02,48.0,44.0,0.0,,0.0,0.0,2,0.2226
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.001
AZ-02,43.5,45.67,1.16,LIB,0.0,0.0,2,0.4336
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.0494
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.1649
CA-48,45.16,42.21,0.0,,0.0,0.0,2,0.5756
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.3455
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.1653
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.3078
FL-09,41.0,41.0,0.0,,0.0,0.0,1,0.8312
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.4061
FL-13,42.63,46.6,1.97,IND,0.0,0.0,4,0.5169
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.2872
FL-16,40.0,39.0,0.0,,0.0,0.0,1,0.8123
FL-22,50.0,50.0,0.0,,0.0,0.0,1,0.5484
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.052
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.0146
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0142
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.147
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.1746
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0167
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.3434
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.4454
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.3223
KY-06,44.91,44.86,0.0,,0.0,0.0,4,0.3378
MD-01,39.0,52.0,0.0,,0.0,0.0,1,0.3789
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.1168
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0406
MI-07,48.08,46.08,0.0,,0.0,0.0,2,0.3821
MI-10,44.99,44.98,0.0,,0.0,0.0,2,0.2829
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.0118
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.1649
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.1015
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.1183
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.083
NC-03,41.0,44.0,0.0,,0.0,0.0,1,0.4353
NC-07,41.0,47.0,1.5,LIB,0.0,0.0,1,0.6598
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.016
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.016
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.064
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0006
NH-02,49.97,34.15,0.0,,0.0,0.0,7,0.1194
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.0905
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0474
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.2679
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.002
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0094
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.2727
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.3703
NY-21,41.89,44.4,3.01,IND,0.0,0.0,3,0.4057
OH-01,47.9,44.6,0.0,,0.0,0.0,1,0.7236
OH-07,46.47,39.16,0.0,,0.0,0.0,5,0.4048
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.0394
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.3196
OH-15,37.88,42.17,7.95,LIB,0.0,0.0,2,0.3463
PA-01,44.9,47.78,0.0,,0.0,0.0,4,0.3099
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.2127
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.1013
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0145
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.3376
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.3878
TN-05,40.0,48.0,1.0,IND,0.0,0.0,1,0.7236
TX-15,49.91,45.04,0.0,,0.0,0.0,4,0.2896
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0156
TX-28,43.81,35.25,5.25,GRE,0.0,0.0,2,0.3455
TX-34,44.72,42.09,2.8,GRE,0.0,0.0,3,0.2955
TX-35,44.0,45.0,0.0,,0.0,0.0,1,0.8507
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0081
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.2742
VA-05,44.0,47.0,0.0,,0.0,0.0,1,0.4253
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.2475
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.1522
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.0884
WI-01,47.88,49.02,0.0,,0.0,0.0,2,0.2646
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.0947
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.0947
