race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,112867,119796,0,3783,47.73,50.67,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,616152,969411,0,0,38.86,61.14,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,305083,534373,0,0,36.34,63.66,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1251181,1121342,0,0,52.74,47.26,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7027154,4071389,0,0,63.32,36.68,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1333680,901242,0,0,59.67,40.33,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,717994,513145,0,0,58.32,41.68,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3566379,4088447,0,0,46.59,53.41,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1759326,1915721,0,0,47.87,52.13,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,236374,125317,0,0,65.35,34.65,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,594294,570160,0,0,51.04,48.96,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,173171,460372,0,0,27.33,72.67,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2309897,1644840,0,0,58.41,41.59,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,395880,533433,0,0,42.6,57.4,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1595906,835662,0,0,65.63,34.37,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1431546,695288,0,0,67.31,32.69,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,322421,259541,0,0,55.4,44.6,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2181575,1782687,0,0,55.03,44.97,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1246252,1031492,0,0,54.71,45.29,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,262931,400080,0,0,39.66,60.34,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,253469,324864,0,0,43.83,56.17,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,337335,309042,0,0,52.19,47.81,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,529596,509471,0,0,50.97,49.03,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3269061,2544437,0,0,56.23,43.77,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1905766,2129745,0,0,47.22,52.78,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,372342,723880,0,0,33.97,66.03,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,829952,741823,0,0,52.8,47.2,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2817862,2105755,0,0,57.23,42.77,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216822,142526,0,0,60.34,39.66,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,773730,1009968,0,0,43.38,56.62,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,109483,188990,0,0,36.68,63.32,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,845250,1299510,0,0,39.41,60.59,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3546624,4436546,0,0,44.43,55.57,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,95981,162614,0,0,37.12,62.88,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1292328,1103714,0,0,53.94,46.06,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,55735,132599,0,0,29.59,70.41,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,114747,117916,0,3783,48.53,49.87,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,608512,977051,0,0,38.38,61.62,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,306725,532731,0,0,36.54,63.46,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1346109,888812,0,0,60.23,39.77,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,215570,141972,0,0,60.29,39.71,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3540611,4114215,0,0,46.25,53.75,0.0,0.0,,
GA-SEN,senate,GA,SEN,3675046,1965395,1709651,0,0,53.48,46.52,0.0,0.0,,
IA-SEN,senate,IA,SEN,1164454,539311,594518,0,30625,46.31,51.06,0.0,2.63,LIB,
ID-SEN,senate,ID,SEN,633543,196742,436801,0,0,31.05,68.95,0.0,0.0,,
IL-SEN,senate,IL,SEN,3954737,2326216,1628521,0,0,58.82,41.18,0.0,0.0,,
KS-SEN,senate,KS,SEN,929314,404864,524450,0,0,43.57,56.43,0.0,0.0,,
KY-SEN,senate,KY,SEN,1452169,520533,931636,0,0,35.85,64.15,0.0,0.0,,
LA-SEN,senate,LA,SEN,1404882,525994,878888,0,0,37.44,62.56,0.0,0.0,,
MA-SEN,senate,MA,SEN,2431568,1621190,810378,0,0,66.67,33.33,0.0,0.0,,
ME-SEN,senate,ME,SEN,581962,289487,286656,0,5820,49.74,49.26,0.0,1.0,,
MI-SEN,senate,MI,SEN,3964262,2083551,1880711,0,0,52.56,47.44,0.0,0.0,,
MN-SEN,senate,MN,SEN,2277744,1241100,1036644,0,0,54.49,45.51,0.0,0.0,,
MS-SEN,senate,MS,SEN,859605,362898,496707,0,0,42.22,57.78,0.0,0.0,,
MT-SEN,senate,MT,SEN,422074,54112,230789,121725,15448,12.82,54.68,28.84,3.66,IND,Seth Bodnar
NC-SEN,senate,NC,SEN,3987467,2040434,1872468,0,74566,51.17,46.96,0.0,1.87,GRN,
NE-SEN,senate,NE,SEN,663011,45308,347122,270581,0,6.83,52.36,40.81,0.0,IND,Dan Osborn
NH-SEN,senate,NH,SEN,578332,310667,267666,0,0,53.72,46.28,0.0,0.0,,
NJ-SEN,senate,NJ,SEN,2913686,1650937,1262749,0,0,56.66,43.34,0.0,0.0,,
NM-SEN,senate,NM,SEN,646377,361932,284445,0,0,55.99,44.01,0.0,0.0,,
OH-SEN,senate,OH,SEN,4035512,1916831,2055323,0,63358,47.5,50.93,0.0,1.57,LIB,
OK-SEN,senate,OK,SEN,1096222,410126,686097,0,0,37.41,62.59,0.0,0.0,,
OR-SEN,senate,OR,SEN,1571774,927284,644491,0,0,59.0,41.0,0.0,0.0,,
RI-SEN,senate,RI,SEN,359348,219750,139597,0,0,61.15,38.85,0.0,0.0,,
SC-SEN,senate,SC,SEN,1783698,802789,947554,0,33355,45.01,53.12,0.0,1.87,LIB,
SD-SEN,senate,SD,SEN,298473,106819,191654,0,0,35.79,64.21,0.0,0.0,,
TN-SEN,senate,TN,SEN,2144759,757807,1386952,0,0,35.33,64.67,0.0,0.0,,
TX-SEN,senate,TX,SEN,7983170,3728162,4094546,0,160462,46.7,51.29,0.0,2.01,LIB,
VA-SEN,senate,VA,SEN,3152302,1771264,1381038,0,0,56.19,43.81,0.0,0.0,,
WV-SEN,senate,WV,SEN,533673,159171,374502,0,0,29.83,70.17,0.0,0.0,,
WY-SEN,senate,WY,SEN,188334,54822,133511,0,0,29.11,70.89,0.0,0.0,,
AK-01,house,AK,01,236446,114843,117820,0,3783,48.57,49.83,0.0,1.6,,
AL-01,house,AL,01,229648,80457,149191,0,0,35.03,64.97,0.0,0.0,,
AL-02,house,AL,02,205222,94260,110962,0,0,45.93,54.07,0.0,0.0,,
AL-03,house,AL,03,221487,65687,155800,0,0,29.66,70.34,0.0,0.0,,
AL-04,house,AL,04,226703,44342,182361,0,0,19.56,80.44,0.0,0.0,,
AL-05,house,AL,05,247520,93621,153899,0,0,37.82,62.18,0.0,0.0,,
AL-06,house,AL,06,244631,85788,158843,0,0,35.07,64.93,0.0,0.0,,
AL-07,house,AL,07,210352,134189,76163,0,0,63.79,36.21,0.0,0.0,,
AR-01,house,AR,01,195826,57542,138284,0,0,29.38,70.62,0.0,0.0,,
AR-02,house,AR,02,225476,99211,126265,0,0,44.0,56.0,0.0,0.0,,
AR-03,house,AR,03,221598,86240,135357,0,0,38.92,61.08,0.0,0.0,,
AR-04,house,AR,04,196558,63289,133269,0,0,32.2,67.8,0.0,0.0,,
AZ-01,house,AZ,01,315514,158529,151054,0,5932,50.24,47.88,0.0,1.88,LIB,
AZ-02,house,AZ,02,291534,132601,158932,0,0,45.48,54.52,0.0,0.0,,
AZ-03,house,AZ,03,149255,112686,36570,0,0,75.5,24.5,0.0,0.0,,
AZ-04,house,AZ,04,243254,139984,103270,0,0,57.55,42.45,0.0,0.0,,
AZ-05,house,AZ,05,311518,132192,179325,0,0,42.43,57.57,0.0,0.0,,
AZ-06,house,AZ,06,308122,158466,143125,0,6532,51.43,46.45,0.0,2.12,LIB,
AZ-07,house,AZ,07,197180,131178,66002,0,0,66.53,33.47,0.0,0.0,,
AZ-08,house,AZ,08,274416,121305,153111,0,0,44.2,55.8,0.0,0.0,,
AZ-09,house,AZ,09,281730,104517,177214,0,0,37.1,62.9,0.0,0.0,,
CA-01,house,CA,01,239151,143968,95183,0,0,60.2,39.8,0.0,0.0,,
CA-02,house,CA,02,272520,181032,91488,0,0,66.43,33.57,0.0,0.0,,
CA-03,house,CA,03,256644,147387,109257,0,0,57.43,42.57,0.0,0.0,,
CA-04,house,CA,04,240754,148308,92446,0,0,61.6,38.4,0.0,0.0,,
CA-05,house,CA,05,253723,105741,147982,0,0,41.68,58.32,0.0,0.0,,
CA-06,house,CA,06,235441,136863,98578,0,0,58.13,41.87,0.0,0.0,,
CA-07,house,CA,07,242835,147586,95249,0,0,60.78,39.22,0.0,0.0,,
CA-08,house,CA,08,218644,157471,61172,0,0,72.02,27.98,0.0,0.0,,
CA-09,house,CA,09,187940,114561,73379,0,0,60.96,39.04,0.0,0.0,,
CA-10,house,CA,10,264480,188414,76067,0,0,71.24,28.76,0.0,0.0,,
CA-11,house,CA,11,252827,226319,26508,0,0,89.52,10.48,0.0,0.0,,
CA-12,house,CA,12,222860,222860,0,0,0,100.0,0.0,0.0,0.0,,
CA-13,house,CA,13,145569,84986,60583,0,0,58.38,41.62,0.0,0.0,,
CA-14,house,CA,14,199910,145440,54470,0,0,72.75,27.25,0.0,0.0,,
CA-15,house,CA,15,213889,169677,44212,0,0,79.33,20.67,0.0,0.0,,
CA-16,house,CA,16,238075,188036,50039,0,0,78.98,21.02,0.0,0.0,,
CA-17,house,CA,17,184966,138763,46203,0,0,75.02,24.98,0.0,0.0,,
CA-18,house,CA,18,166214,116127,50087,0,0,69.87,30.13,0.0,0.0,,
CA-19,house,CA,19,263484,181156,72685,0,9644,68.75,27.59,0.0,3.66,GRN,
CA-20,house,CA,20,220803,0,220803,0,0,0.0,100.0,0.0,0.0,,
CA-21,house,CA,21,141263,82195,59068,0,0,58.19,41.81,0.0,0.0,,
CA-22,house,CA,22,119812,60851,58961,0,0,50.79,49.21,0.0,0.0,,
CA-23,house,CA,23,193594,82086,111508,0,0,42.4,57.6,0.0,0.0,,
CA-24,house,CA,24,245955,163832,82124,0,0,66.61,33.39,0.0,0.0,,
CA-25,house,CA,25,189057,108888,80169,0,0,57.6,42.4,0.0,0.0,,
CA-26,house,CA,26,240362,148992,91370,0,0,61.99,38.01,0.0,0.0,,
CA-27,house,CA,27,207250,119850,87399,0,0,57.83,42.17,0.0,0.0,,
CA-28,house,CA,28,228743,154058,74685,0,0,67.35,32.65,0.0,0.0,,
CA-29,house,CA,29,167318,122089,45229,0,0,72.97,27.03,0.0,0.0,,
CA-30,house,CA,30,239051,179105,59945,0,0,74.92,25.08,0.0,0.0,,
CA-31,house,CA,31,204348,125242,79106,0,0,61.29,38.71,0.0,0.0,,
CA-32,house,CA,32,251770,169663,82107,0,0,67.39,32.61,0.0,0.0,,
CA-33,house,CA,33,173868,105034,68834,0,0,60.41,39.59,0.0,0.0,,
CA-34,house,CA,34,150165,150165,0,0,0,100.0,0.0,0.0,0.0,,
CA-35,house,CA,35,182276,108152,74124,0,0,59.33,40.67,0.0,0.0,,
CA-36,house,CA,36,269925,200311,69614,0,0,74.21,25.79,0.0,0.0,,
CA-37,house,CA,37,164586,142004,22582,0,0,86.28,13.72,0.0,0.0,,
CA-38,house,CA,38,183185,113174,70011,0,0,61.78,38.22,0.0,0.0,,
CA-39,house,CA,39,164585,99183,65403,0,0,60.26,39.74,0.0,0.0,,
CA-40,house,CA,40,266738,123522,143215,0,0,46.31,53.69,0.0,0.0,,
CA-41,house,CA,41,217554,131544,86009,0,0,60.47,39.53,0.0,0.0,,
CA-42,house,CA,42,244759,148915,95844,0,0,60.84,39.16,0.0,0.0,,
CA-43,house,CA,43,156374,126184,30190,0,0,80.69,19.31,0.0,0.0,,
CA-44,house,CA,44,153833,113858,39974,0,0,74.01,25.99,0.0,0.0,,
CA-45,house,CA,45,210230,118984,91246,0,0,56.6,43.4,0.0,0.0,,
CA-46,house,CA,46,159271,100894,58377,0,0,63.35,36.65,0.0,0.0,,
CA-47,house,CA,47,250428,143561,97826,0,9040,57.33,39.06,0.0,3.61,LIB,
CA-48,house,CA,48,229638,125659,103979,0,0,54.72,45.28,0.0,0.0,,
CA-49,house,CA,49,271831,162475,109356,0,0,59.77,40.23,0.0,0.0,,
CA-50,house,CA,50,260226,163672,96554,0,0,62.9,37.1,0.0,0.0,,
CA-51,house,CA,51,248947,157313,91634,0,0,63.19,36.81,0.0,0.0,,
CA-52,house,CA,52,190877,123184,67692,0,0,64.54,35.46,0.0,0.0,,
CO-01,house,CO,01,256448,214442,42005,0,0,83.62,16.38,0.0,0.0,,
CO-02,house,CO,02,302356,225501,76855,0,0,74.58,25.42,0.0,0.0,,
CO-03,house,CO,03,284736,134773,149964,0,0,47.33,52.67,0.0,0.0,,
CO-04,house,CO,04,323105,138722,184383,0,0,42.93,57.07,0.0,0.0,,
CO-05,house,CO,05,262831,125065,137766,0,0,47.58,52.42,0.0,0.0,,
CO-06,house,CO,06,252258,163046,89212,0,0,64.63,35.37,0.0,0.0,,
CO-07,house,CO,07,312038,192191,119847,0,0,61.59,38.41,0.0,0.0,,
CO-08,house,CO,08,241150,125986,115164,0,0,52.24,47.76,0.0,0.0,,
CT-01,house,CT,01,240779,156395,84384,0,0,64.95,35.05,0.0,0.0,,
CT-02,house,CT,02,272012,154898,117115,0,0,56.95,43.05,0.0,0.0,,
CT-03,house,CT,03,239430,144805,94625,0,0,60.48,39.52,0.0,0.0,,
CT-04,house,CT,04,236923,154916,82006,0,0,65.39,34.61,0.0,0.0,,
CT-05,house,CT,05,241996,135671,106324,0,0,56.06,43.94,0.0,0.0,,
DE-01,house,DE,01,357542,218135,139407,0,0,61.01,38.99,0.0,0.0,,
FL-01,house,FL,01,295828,99642,196187,0,0,33.68,66.32,0.0,0.0,,
FL-02,house,FL,02,289194,126644,162550,0,0,43.79,56.21,0.0,0.0,,
FL-03,house,FL,03,280531,118685,161846,0,0,42.31,57.69,0.0,0.0,,
FL-04,house,FL,04,279123,130192,148930,0,0,46.64,53.36,0.0,0.0,,
FL-05,house,FL,05,307352,128232,179120,0,0,41.72,58.28,0.0,0.0,,
FL-06,house,FL,06,309800,116948,192853,0,0,37.75,62.25,0.0,0.0,,
FL-07,house,FL,07,300032,139745,160287,0,0,46.58,53.42,0.0,0.0,,
FL-08,house,FL,08,302647,134693,167954,0,0,44.51,55.49,0.0,0.0,,
FL-09,house,FL,09,262880,117317,145563,0,0,44.63,55.37,0.0,0.0,,
FL-10,house,FL,10,209940,140870,69071,0,0,67.1,32.9,0.0,0.0,,
FL-11,house,FL,11,315471,141493,173978,0,0,44.85,55.15,0.0,0.0,,
FL-12,house,FL,12,269109,122550,146559,0,0,45.54,54.46,0.0,0.0,,
FL-13,house,FL,13,286505,131894,154611,0,0,46.04,53.96,0.0,0.0,,
FL-14,house,FL,14,272616,129867,142749,0,0,47.64,52.36,0.0,0.0,,
