race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,51.01,47.09,0.0,,0.0,0.0,8,0.1108
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.2227
FL-SEN,39.77,45.88,0.0,,0.0,0.0,6,0.735
GA-SEN,48.54,43.48,0.0,,0.0,0.0,7,0.1772
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.4948
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1688
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.067
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.114
ME-SEN,47.81,40.77,0.0,,0.0,0.0,13,0.3016
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0627
MN-SEN,46.0,44.0,0.0,,0.0,0.0,1,0.0076
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.933
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.2943
NH-SEN,47.83,38.91,0.0,,0.0,0.0,10,0.1329
OH-SEN,47.04,49.19,0.0,,0.0,0.0,10,0.3112
SC-SEN,40.74,45.46,0.0,,0.0,0.0,2,0.1418
SD-SEN,31.79,49.32,0.0,,0.0,0.0,2,0.152
TX-SEN,45.16,45.11,1.36,LIB,0.0,0.0,8,0.1568
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0292
AZ-GOV,43.26,37.22,0.0,,0.0,0.0,9,0.0495
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0034
FL-GOV,39.52,43.95,0.3,IND,0.0,0.0,11,0.351
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.8706
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0376
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.1412
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.1015
MI-GOV,35.14,30.51,15.66,IND,0.0,0.0,13,0.1395
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.8312
NH-GOV,39.0,45.99,0.0,,0.0,0.0,2,0.2689
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1954
NY-GOV,50.21,33.99,0.89,OTH,0.0,0.0,11,0.2393
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.23
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.1984
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2714
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0026
TX-GOV,41.95,49.19,1.21,LIB,0.0,0.0,5,0.1594
WI-GOV,44.24,40.63,0.0,,0.0,0.0,4,0.4144
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.0023
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.0281
AZ-06,43.0,42.0,0.0,,0.0,0.0,1,0.4774
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0031
CO-03,39.0,46.67,0.0,,0.0,0.0,2,0.3428
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0231
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.0023
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.4061
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.001
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.9772
IA-03,43.03,45.59,0.0,,0.0,0.0,2,0.2486
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2618
MI-04,42.0,45.38,0.0,,0.0,0.0,2,0.33
MI-07,45.0,41.0,0.0,,0.0,0.0,1,0.0201
MN-01,41.0,46.96,0.0,,0.0,0.0,2,0.3829
NC-01,42.5,43.0,4.5,LIB,0.0,0.0,1,0.1895
NC-10,37.5,51.5,0.0,,0.0,0.0,1,0.4559
NC-14,39.0,47.5,0.0,,0.0,0.0,1,0.4559
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0179
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1416
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0005
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0557
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2679
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2679
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2679
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.294
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0176
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0068
TX-23,42.5,44.5,0.0,,0.0,0.0,1,0.4454
VA-01,43.01,44.0,0.0,,0.0,0.0,2,0.2295
WI-01,42.5,46.0,0.0,,0.0,0.0,1,0.5
WI-03,48.47,47.37,0.0,,0.0,0.0,2,0.1414
