race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.45,42.1,57.9,Toss-up,-13.18,3.4,-13.8,9.35,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,47.01,51.39,1.6,111153,121509,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-23.01,1.4,98.6,Safe R,-29.63,3.4,-30.88,7.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.49,61.51,0.0,610357,975206,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.24,0.3,99.7,Safe R,-30.5,3.4,-31.57,3.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.88,64.12,0.0,301180,538277,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.1,72.0,28.0,Lean D,-4.25,3.4,-5.59,11.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,53.05,46.95,0.0,1258639,1113885,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.49,99.7,0.3,Safe D,23.32,3.4,20.82,7.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.25,35.75,0.0,7130371,3968173,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.42,96.8,3.2,Safe D,11.58,3.4,11.29,8.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.71,40.29,0.0,1334440,900482,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.57,94.3,5.7,Likely D,15.88,3.4,14.76,1.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.29,41.71,0.0,717576,513564,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.05,31.5,68.5,Lean R,-10.56,3.4,-13.22,8.17,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.1,35.23,9,-0.12999999999999545,0.242,47.48,52.52,0.0,3634198,4020628,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.42,33.6,66.4,Lean R,-1.71,3.4,-2.21,-2.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.79,52.21,0.0,1756386,1918661,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,29.86,99.8,0.2,Safe D,25.73,3.4,23.56,6.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.93,35.07,0.0,234855,126836,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,0.74,52.8,47.2,Toss-up,-12.1,3.4,-13.45,14.19,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.37,49.63,0.0,586551,577904,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.22,0.0,100.0,Safe R,-36.28,3.4,-37.52,-8.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26.89,73.11,0.0,170352,463191,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.9,94.7,5.3,Likely D,12.91,3.4,11.14,5.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.45,41.55,0.0,2311578,1643159,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-15.57,6.8,93.2,Likely R,-16.26,3.4,-16.41,0.84,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.21,57.79,0.0,392302,537011,0,0,929314
