race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,50.51,44.93,0.0,,0.0,3.84,9,0.1918
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1939
FL-SEN,39.77,45.88,0.0,,0.0,0.0,6,0.6399
GA-SEN,48.54,43.48,0.0,,0.0,0.0,7,0.1542
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.4308
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1469
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.0583
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.2748
ME-SEN,47.81,40.77,0.0,,0.0,0.0,13,0.2626
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0545
MN-SEN,46.0,44.0,0.0,,0.0,0.0,1,0.0066
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.8123
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.2562
NH-SEN,48.95,38.67,0.0,,0.0,0.0,11,0.1894
OH-SEN,47.04,49.19,0.0,,0.0,0.0,10,0.2709
SC-SEN,40.74,45.46,0.0,,0.0,0.0,2,0.1234
SD-SEN,31.79,49.32,0.0,,0.0,0.0,2,0.1323
TX-SEN,43.32,37.33,0.25,LIB,0.0,0.0,10,0.3046
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0254
AZ-GOV,43.26,37.22,0.0,,0.0,0.0,9,0.0431
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.003
FL-GOV,39.52,43.95,0.3,IND,0.0,0.0,11,0.3055
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.7579
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0327
MA-GOV,52.67,30.79,0.0,,0.0,0.0,3,0.4077
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0884
MI-GOV,35.14,30.51,15.66,IND,0.0,0.0,13,0.1214
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.7236
NH-GOV,39.0,46.65,0.0,,0.0,0.0,3,0.4894
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1701
NY-GOV,50.21,33.99,0.89,OTH,0.0,0.0,11,0.2084
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.2002
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.1727
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2362
RI-GOV,28.0,15.0,20.0,IND,0.0,0.0,1,0.8909
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0023
TX-GOV,39.66,45.7,0.22,LIB,0.0,0.0,7,0.3783
WI-GOV,44.24,40.63,0.0,,0.0,0.0,4,0.3608
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.002
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.0245
AZ-06,43.0,42.0,0.0,,0.0,0.0,1,0.4156
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0027
CO-03,39.0,46.67,0.0,,0.0,0.0,2,0.2984
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0201
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.002
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.3536
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.0009
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.8507
IA-03,43.03,45.59,0.0,,0.0,0.0,2,0.2164
ME-02,46.78,47.78,0.0,,0.0,0.0,2,0.1361
MI-04,42.0,45.38,0.0,,0.0,0.0,2,0.2873
MI-07,45.0,41.0,0.0,,0.0,0.0,1,0.0175
MN-01,41.0,46.96,0.0,,0.0,0.0,2,0.3333
NC-01,42.5,43.0,4.5,LIB,0.0,0.0,1,0.1649
NC-10,37.5,51.5,0.0,,0.0,0.0,1,0.3969
NC-14,39.0,47.5,0.0,,0.0,0.0,1,0.3969
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0156
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1233
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0004
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0485
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2333
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2333
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2333
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.9772
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.2559
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0153
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0059
TX-23,42.5,44.5,0.0,,0.0,0.0,1,0.3878
VA-01,43.01,44.0,0.0,,0.0,0.0,2,0.1998
WI-01,42.5,46.0,0.0,,0.0,0.0,1,0.4353
WI-03,48.47,47.37,0.0,,0.0,0.0,2,0.1231
