race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-5.75,36.6,63.4,Lean R,-13.18,4.77,-13.8,8.05,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.26,42.66,6,9.600000000000001,0.21,46.37,52.03,1.6,109641,123022,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-21.85,1.8,98.2,Safe R,-29.63,4.77,-30.88,9.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,39.08,60.92,0.0,619589,965974,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-26.87,0.5,99.5,Safe R,-30.5,4.77,-31.57,4.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.56,63.44,0.0,306930,532527,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,7.03,75.1,24.9,Likely D,-4.25,4.77,-5.59,12.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.53,36.14,11,6.390000000000001,0.257,53.52,46.48,0.0,1269696,1102827,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.53,99.7,0.3,Safe D,23.32,4.77,20.82,7.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.0,31.0,1,21.0,0.15,64.27,35.73,0.0,7132629,3965914,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.58,97.6,2.4,Safe D,11.58,4.77,11.29,9.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,60.29,39.71,0.0,1347452,887469,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.74,95.6,4.4,Safe D,15.88,4.77,14.76,2.98,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.87,41.13,0.0,724744,506396,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-4.73,32.5,67.5,Lean R,-10.56,4.77,-13.22,8.49,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.22,42.62,16,-3.3999999999999986,0.28,47.63,52.37,0.0,3646272,4008554,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,3.09,61.7,38.3,Lean D,-1.71,4.77,-2.21,5.3,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,43.33,1,4.670000000000002,0.15,51.54,48.46,0.0,1894249,1780797,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,31.23,99.9,0.1,Safe D,25.73,4.77,23.56,7.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.62,34.38,0.0,237332,124358,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,3.29,62.4,37.6,Lean D,-12.1,4.77,-13.45,16.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.37,40.41,3,9.96,0.15,51.64,48.36,0.0,601381,563074,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-44.85,0.0,100.0,Safe R,-36.28,4.77,-37.52,-7.33,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.57,72.43,0.0,174692,458851,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,18.07,95.9,4.1,Safe D,12.91,4.77,11.14,6.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,59.03,40.97,0.0,2334604,1620133,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.2,8.6,91.4,Likely R,-16.26,4.77,-16.41,2.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.9,57.1,0.0,398668,530646,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.2,99.9,0.1,Safe D,27.69,4.77,25.91,5.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.17,30.34,6,24.830000000000002,0.21,65.6,34.4,0.0,1595153,836414,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,35.72,100.0,0.0,Safe D,30.41,4.77,29.51,6.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.86,32.14,0.0,1443297,683537,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,10.31,83.9,16.1,Likely D,7.49,4.77,7.09,3.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55.16,44.84,0.0,320995,260967,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,11.96,87.5,12.5,Likely D,-0.36,4.77,-1.44,13.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,40.09,31.12,16,8.970000000000002,0.28,55.98,44.02,0.0,2219131,1745130,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Mike Lindell,DEM,REP,,DEM,9.44,81.8,18.2,Likely D,4.94,4.77,4.34,5.09,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,51.55,34.74,3,16.809999999999995,0.15,54.72,45.28,0.0,1246349,1031395,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-17.91,4.3,95.7,Safe R,-20.75,4.77,-20.84,2.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.0,38.0,1,-5.0,0.15,41.05,58.95,0.0,272140,390871,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.33,11.8,88.2,Likely R,3.66,4.77,2.82,-15.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.39,46.66,5,-9.269999999999996,0.194,43.83,56.17,0.0,253508,324825,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,8.09,78.2,21.8,Likely D,7.45,4.77,6.14,1.94,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,54.04,45.96,0.0,349325,297052,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,4.31,66.1,33.9,Lean D,-1.54,4.77,-3.15,7.46,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.5,36.55,5,1.9500000000000028,0.194,52.16,47.84,0.0,541936,497132,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,13.78,90.7,9.3,Likely D,15.38,4.77,12.68,1.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.87,34.0,21,15.869999999999997,0.294,56.89,43.11,0.0,3307248,2506251,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-5.26,30.6,69.4,Lean R,-10.26,4.77,-11.31,6.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.54,47.28,12,-0.740000000000002,0.262,47.37,52.63,0.0,1911600,2123911,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-32.0,0.1,99.9,Safe R,-34.68,4.77,-34.95,2.95,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34.0,66.0,0.0,372726,723496,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.14,68.9,31.1,Lean D,15.34,4.77,14.89,-9.75,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.45,43.63,2,0.8200000000000003,0.15,52.57,47.43,0.0,826274,745501,0,0,1571774
