race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-4.55,40.6,59.4,Toss-up,-13.18,3.47,-13.8,9.25,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,41.66,20.42,5,21.239999999999995,0.194,46.96,51.44,1.6,111040,121623,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.95,1.4,98.6,Safe R,-29.63,3.47,-30.88,7.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.52,61.48,0.0,610828,974735,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.17,0.4,99.6,Safe R,-30.5,3.47,-31.57,3.39,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.91,64.09,0.0,301474,537983,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.2,72.3,27.7,Lean D,-4.25,3.47,-5.59,11.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.64,36.69,9,6.950000000000003,0.242,53.1,46.9,0.0,1259769,1112755,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.56,99.7,0.3,Safe D,23.32,3.47,20.82,7.75,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.28,35.72,0.0,7134255,3964288,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.48,96.9,3.1,Safe D,11.58,3.47,11.29,8.18,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.74,40.26,0.0,1335104,899817,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.63,94.4,5.6,Likely D,15.88,3.47,14.76,1.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.32,41.68,0.0,717942,513198,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-5.33,30.5,69.5,Lean R,-10.56,3.47,-13.22,7.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.32,36.97,10,-1.6499999999999986,0.25,47.34,52.66,0.0,3623574,4031252,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.35,33.9,66.1,Lean R,-1.71,3.47,-2.21,-2.14,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47.83,52.17,0.0,1757672,1917374,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,29.93,99.8,0.2,Safe D,25.73,3.47,23.56,6.37,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.97,35.03,0.0,234981,126709,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,0.81,53.1,46.9,Toss-up,-12.1,3.47,-13.45,14.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.41,49.59,0.0,586958,577496,0,0,1164454
