race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-10.59,29.8,70.2,Lean R,-13.18,3.15,-13.8,3.21,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,43.99,54.41,1.6,104012,128651,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.37,1.6,98.4,Safe R,-29.63,3.15,-30.88,8.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,0,0,0,38.81,61.19,0.0,615407,970156,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.98,0.4,99.6,Safe R,-30.5,3.15,-31.57,3.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,36.01,63.99,0.0,302271,537186,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,6.14,72.1,27.9,Lean D,-4.25,3.15,-5.59,11.73,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.85,37.84,8,9.01,0.233,0,0,0,53.07,46.93,0.0,1259090,1113434,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.36,99.6,0.4,Safe D,23.32,3.15,20.82,6.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,63.68,36.32,0.0,7067664,4030879,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.2,96.7,3.3,Safe D,11.58,3.15,11.29,7.91,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,0,0,0,59.6,40.4,0.0,1332065,902857,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,17.91,95.7,4.3,Safe D,15.88,3.15,14.76,3.15,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,58.96,41.04,0.0,725840,505300,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.88,22.6,77.4,Likely R,-10.56,3.15,-13.22,5.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.31,45.03,5,-9.99,0.194,0,0,0,46.06,53.94,0.0,3525803,4129023,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.32,55.0,45.0,Toss-up,-1.71,3.15,-2.21,3.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,50.66,49.34,0.0,1861737,1813309,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.08,99.8,0.2,Safe D,25.73,3.15,23.56,6.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,0,0,65.04,34.96,0.0,235253,126438,0,0,361691
