race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,39.51,46.77,0.0,,0.0,0.0,4,0.4558
AK-GOV,46.99,37.94,0.0,,0.0,6.88,3,0.1511
AK-SEN,48.47,47.4,0.0,,14.38,14.91,13,0.1894
AL-02,45.09,45.55,0.0,,0.0,0.0,2,0.523
AL-GOV,40.99,49.01,0.0,,0.0,0.0,2,0.2342
AL-SEN,32.0,47.0,0.0,,0.0,0.0,1,0.4665
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.1063
AR-GOV,40.0,45.0,7.0,LIB,0.0,0.0,1,0.9772
AR-SEN,42.86,46.25,0.0,,0.0,0.0,2,0.3293
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0018
AZ-02,41.0,44.0,7.0,LIB,0.0,0.0,1,0.2558
AZ-06,46.96,44.87,0.0,,0.0,0.0,3,0.088
AZ-GOV,47.77,42.01,0.75,IND,0.0,0.0,13,0.1928
CA-22,48.0,44.0,0.0,,0.0,0.0,1,0.2939
CA-48,48.0,46.0,0.0,,0.0,0.0,1,0.5
CA-GOV,56.04,35.51,0.0,,0.0,0.0,5,0.3821
CO-03,45.0,46.0,0.0,,0.0,0.0,1,0.6156
CO-05,43.99,45.0,0.01,IND,0.0,0.0,2,0.2946
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0002
CT-GOV,49.61,31.46,0.0,,0.0,0.0,2,0.5424
FL-08,35.0,44.0,0.0,,0.0,0.0,1,0.5484
FL-11,41.8,42.1,0.0,,0.0,0.0,1,0.7236
FL-13,42.02,46.86,1.78,IND,0.0,0.0,3,0.6139
FL-14,46.2,37.5,0.0,,0.0,0.0,1,0.5117
FL-22,43.0,45.0,0.0,,0.0,0.0,1,0.3223
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.0926
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.026
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.0254
FL-GOV,39.39,43.16,0.43,NPA,0.0,0.0,17,0.1853
FL-SEN,40.04,49.3,0.0,,0.0,0.0,4,0.1656
GA-GOV,50.2,45.86,0.0,,0.0,0.0,7,0.3876
GA-SEN,53.98,43.02,0.0,,0.0,0.0,10,0.1183
IA-01,40.0,35.0,11.0,IND,0.0,0.0,2,0.2619
IA-02,38.62,36.14,0.0,,0.0,0.0,2,0.3112
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.0298
IA-GOV,49.43,44.02,0.0,,0.0,0.0,5,0.3705
IA-SEN,46.43,47.28,0.0,,0.0,0.0,9,0.2547
ID-01,34.89,45.01,5.98,IND,0.0,0.0,2,0.6118
ID-GOV,29.0,50.5,5.0,IND,0.0,0.0,1,0.7236
ID-SEN,26.17,41.86,5.37,IND,0.0,0.0,5,0.5623
IL-04,34.0,15.0,9.0,IND,0.0,0.0,1,0.7937
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0023
IN-05,46.0,48.0,0.0,,0.0,0.0,1,0.5743
KS-SEN,43.2,47.03,0.0,,0.0,0.0,3,0.4633
KY-06,44.9,44.95,0.0,,0.0,0.0,3,0.3826
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0042
MA-GOV,53.13,32.73,0.0,,0.0,0.0,7,0.2451
MA-SEN,51.23,30.31,0.0,,0.0,0.0,8,0.2028
MD-GOV,58.0,31.0,0.0,,0.0,0.0,1,0.7937
ME-02,47.91,48.13,0.0,,0.0,0.0,3,0.2081
ME-GOV,50.81,38.39,5.69,IND,0.0,0.0,4,0.5009
ME-SEN,48.26,45.65,0.0,,0.0,0.0,5,0.6212
MI-04,47.46,45.22,0.0,,0.0,0.0,3,0.0724
MI-07,48.0,46.0,0.0,,0.0,0.0,1,0.3618
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0082
MI-GOV,49.53,42.49,0.68,IND,0.0,0.0,21,0.214
MI-SEN,45.47,46.93,0.0,,0.0,0.0,21,0.3804
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.021
MN-02,45.0,40.0,0.0,,0.0,0.0,1,0.2939
MN-GOV,48.65,38.98,0.0,,0.0,0.0,3,0.0842
MN-SEN,49.71,42.88,0.0,,0.0,0.0,4,0.0456
MO-02,41.0,44.0,0.0,,0.0,0.0,1,0.1809
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.0583
MT-01,43.87,44.5,0.0,,0.0,4.37,2,0.2108
MT-SEN,29.54,44.7,15.91,IND,0.0,0.0,6,0.5306
NC-01,44.29,40.94,0.25,LIB,0.0,0.0,3,0.1479
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.0285
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.0285
NC-SEN,50.51,39.32,1.05,LIB,0.0,0.0,26,0.2455
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.114
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0011
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.052
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.0422
NH-02,49.87,31.71,0.0,,0.0,0.0,6,0.0611
NH-GOV,38.17,44.73,0.0,,0.0,0.0,4,0.1837
NH-SEN,46.63,42.63,0.0,,0.0,0.0,16,0.0713
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0
NJ-07,47.0,43.0,0.0,,0.0,0.0,1,0.1612
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.0844
NM-GOV,46.0,45.0,0.0,,0.0,0.0,1,0.5117
NV-02,48.0,46.0,0.0,,0.0,0.0,1,0.4774
NV-GOV,43.14,49.05,0.0,,0.0,0.0,10,0.3102
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0035
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.0167
NY-17,47.37,48.02,0.0,,0.0,0.0,2,0.4859
NY-18,53.0,39.0,0.0,,0.0,0.0,1,0.6598
NY-21,43.03,39.21,4.83,IND,0.0,0.0,2,0.5359
NY-GOV,49.35,37.41,0.13,LIB,0.0,0.0,16,0.1346
OH-07,46.47,39.16,0.0,,0.0,0.0,5,0.7214
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.0702
OH-10,41.0,47.01,1.98,LIB,0.0,0.0,2,0.5695
OH-GOV,47.69,48.29,0.18,LIB,0.0,0.0,19,0.2057
OH-SEN,50.65,45.83,0.09,LIB,0.0,0.0,17,0.2312
OR-GOV,44.2,47.13,0.0,,0.0,0.0,3,0.148
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.0184
PA-07,47.0,43.0,0.0,,0.0,0.0,1,0.3789
PA-08,46.51,45.0,0.0,,0.0,0.0,3,0.1805
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.0258
PA-GOV,52.77,35.68,0.0,,0.0,0.0,11,0.1966
RI-GOV,38.59,21.21,18.93,IND,0.0,0.0,2,0.2179
RI-SEN,52.0,34.82,0.0,,0.0,0.0,2,0.189
SC-01,44.5,46.5,2.5,LIB,0.0,0.0,1,0.6015
SC-07,36.7,41.1,0.0,,0.0,0.0,1,0.691
SC-GOV,37.0,45.0,0.0,,0.0,0.0,1,0.5359
SC-SEN,39.0,47.0,0.0,,0.0,0.0,1,0.5359
SD-SEN,35.08,52.22,0.0,,0.0,0.0,5,0.1283
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.0413
TX-15,48.36,45.85,0.0,,0.0,0.0,3,0.2777
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.0278
TX-28,35.5,44.0,0.0,,0.0,0.0,1,0.3078
TX-34,40.79,43.36,0.0,,0.0,0.0,2,0.1741
TX-GOV,44.88,48.73,0.35,LIB,0.0,0.0,21,0.3391
TX-SEN,47.09,45.76,0.42,LIB,0.0,0.0,25,0.293
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.0143
VA-02,47.0,47.0,0.0,,0.0,0.0,1,0.4886
VA-05,44.0,47.0,0.0,,0.0,0.0,1,0.7579
VT-01,60.96,25.34,1.66,IND,0.0,0.0,2,0.4411
VT-GOV,30.95,43.32,2.34,OTH,0.0,0.0,2,0.4411
WA-03,41.67,42.92,0.0,,0.0,0.0,2,0.2711
WA-05,47.0,53.0,0.0,,0.0,0.0,1,0.1575
WI-01,47.88,49.02,0.0,,0.0,0.0,2,0.4715
WI-03,49.96,46.05,0.0,,0.0,0.0,5,0.1687
WI-06,39.0,61.0,0.0,,0.0,0.0,1,0.1688
WI-GOV,47.21,43.73,0.0,,0.0,0.0,4,0.4981
