race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-6.11,38.1,61.9,Lean R,-13.18,3.17,-13.8,7.69,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.81,41.14,4,17.67,0.175,46.2,52.2,1.6,109227,123436,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-23.21,1.3,98.7,Safe R,-29.63,3.17,-30.88,7.67,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-18.5,0.15,38.4,61.6,0.0,608807,976756,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-28.47,0.3,99.7,Safe R,-30.5,3.17,-31.57,3.09,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,35.76,64.24,0.0,300214,539242,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.92,71.4,28.6,Lean D,-4.25,3.17,-5.59,11.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.37,38.56,8,6.809999999999995,0.233,52.96,47.04,0.0,1256547,1115976,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,28.26,99.7,0.3,Safe D,23.32,3.17,20.82,7.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.13,35.87,0.0,7117608,3980936,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.22,96.7,3.3,Safe D,11.58,3.17,11.29,7.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.300000000000004,0.15,59.61,40.39,0.0,1332255,902667,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,16.38,94.1,5.9,Likely D,15.88,3.17,14.76,1.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.0,42.0,1,8.0,0.15,58.19,41.81,0.0,716372,514767,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.17,24.7,75.3,Likely R,-10.56,3.17,-13.22,6.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.95,43.24,7,-8.29,0.223,46.41,53.59,0.0,3552930,4101896,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.21,54.6,45.4,Toss-up,-1.71,3.17,-2.21,3.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.6,49.4,0.0,1859716,1815330,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,29.63,99.8,0.2,Safe D,25.73,3.17,23.56,6.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,64.82,35.18,0.0,234439,127252,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,0.51,52.0,48.0,Toss-up,-12.1,3.17,-13.45,13.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.26,49.74,0.0,585211,579243,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-46.45,0.0,100.0,Safe R,-36.28,3.17,-37.52,-8.93,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26.77,73.23,0.0,169623,463919,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.71,94.5,5.5,Likely D,12.91,3.17,11.14,5.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.299999999999997,0.15,58.35,41.65,0.0,2307712,1647025,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-15.8,6.6,93.4,Likely R,-16.26,3.17,-16.41,0.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,42.1,57.9,0.0,391234,538080,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,29.87,99.8,0.2,Safe D,27.69,3.17,25.91,3.96,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.96,27.15,3,21.810000000000002,0.15,64.94,35.06,0.0,1578997,852571,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.36,99.9,0.1,Safe D,30.41,3.17,29.51,4.85,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.33,29.04,2,20.29,0.15,67.18,32.82,0.0,1428834,697999,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,8.71,79.7,20.3,Likely D,7.49,3.17,7.09,1.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,54.36,45.64,0.0,316340,265623,0,0,581962
