race_code,race_type,state,district,total_votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct,oth_party,ind_name
AK-GOV,governor,AK,GOV,236446,105389,127274,0,3783,44.57,53.83,0.0,1.6,,
AL-GOV,governor,AL,GOV,1585563,626525,959038,0,0,39.51,60.49,0.0,0.0,,
AR-GOV,governor,AR,GOV,839457,309197,530260,0,0,36.83,63.17,0.0,0.0,,
AZ-GOV,governor,AZ,GOV,2372523,1267490,1105033,0,0,53.42,46.58,0.0,0.0,,
CA-GOV,governor,CA,GOV,11098543,7159227,3939316,0,0,64.51,35.49,0.0,0.0,,
CO-GOV,governor,CO,GOV,2234922,1347737,887184,0,0,60.3,39.7,0.0,0.0,,
CT-GOV,governor,CT,GOV,1231140,735997,495143,0,0,59.78,40.22,0.0,0.0,,
FL-GOV,governor,FL,GOV,7654826,3635859,4018967,0,0,47.5,52.5,0.0,0.0,,
GA-GOV,governor,GA,GOV,3675046,1908683,1766363,0,0,51.94,48.06,0.0,0.0,,
HI-GOV,governor,HI,GOV,361691,238237,123454,0,0,65.87,34.13,0.0,0.0,,
IA-GOV,governor,IA,GOV,1164454,601584,562870,0,0,51.66,48.34,0.0,0.0,,
ID-GOV,governor,ID,GOV,633543,176339,457204,0,0,27.83,72.17,0.0,0.0,,
IL-GOV,governor,IL,GOV,3954737,2334940,1619797,0,0,59.04,40.96,0.0,0.0,,
KS-GOV,governor,KS,GOV,929314,409386,519927,0,0,44.05,55.95,0.0,0.0,,
MA-GOV,governor,MA,GOV,2431568,1601951,829616,0,0,65.88,34.12,0.0,0.0,,
MD-GOV,governor,MD,GOV,2126834,1446859,679974,0,0,68.03,31.97,0.0,0.0,,
ME-GOV,governor,ME,GOV,581962,323934,258028,0,0,55.66,44.34,0.0,0.0,,
MI-GOV,governor,MI,GOV,3964262,2218824,1745438,0,0,55.97,44.03,0.0,0.0,,
MN-GOV,governor,MN,GOV,2277744,1240186,1037558,0,0,54.45,45.55,0.0,0.0,,
NE-GOV,governor,NE,GOV,663011,272085,390926,0,0,41.04,58.96,0.0,0.0,,
NH-GOV,governor,NH,GOV,578332,255889,322443,0,0,44.25,55.75,0.0,0.0,,
NM-GOV,governor,NM,GOV,646377,345770,300607,0,0,53.49,46.51,0.0,0.0,,
NV-GOV,governor,NV,GOV,1039067,534597,504470,0,0,51.45,48.55,0.0,0.0,,
NY-GOV,governor,NY,GOV,5813499,3306816,2506682,0,0,56.88,43.12,0.0,0.0,,
OH-GOV,governor,OH,GOV,4035512,1930683,2104829,0,0,47.84,52.16,0.0,0.0,,
OK-GOV,governor,OK,GOV,1096222,376673,719550,0,0,34.36,65.64,0.0,0.0,,
OR-GOV,governor,OR,GOV,1571774,832800,738974,0,0,52.98,47.02,0.0,0.0,,
PA-GOV,governor,PA,GOV,4923617,2851897,2071720,0,0,57.92,42.08,0.0,0.0,,
RI-GOV,governor,RI,GOV,359348,216025,143323,0,0,60.12,39.88,0.0,0.0,,
SC-GOV,governor,SC,GOV,1783698,783541,1000157,0,0,43.93,56.07,0.0,0.0,,
SD-GOV,governor,SD,GOV,298473,110185,188288,0,0,36.92,63.08,0.0,0.0,,
TN-GOV,governor,TN,GOV,2144759,853748,1291011,0,0,39.81,60.19,0.0,0.0,,
TX-GOV,governor,TX,GOV,7983170,3643607,4339562,0,0,45.64,54.36,0.0,0.0,,
VT-GOV,governor,VT,GOV,258595,96679,161916,0,0,37.39,62.61,0.0,0.0,,
WI-GOV,governor,WI,GOV,2396043,1309174,1086868,0,0,54.64,45.36,0.0,0.0,,
WY-GOV,governor,WY,GOV,188334,56535,131798,0,0,30.02,69.98,0.0,0.0,,
AK-SEN,senate,AK,SEN,236446,114447,118216,0,3783,48.4,50.0,0.0,1.6,,
AL-SEN,senate,AL,SEN,1585563,619115,966448,0,0,39.05,60.95,0.0,0.0,,
AR-SEN,senate,AR,SEN,839457,312985,526472,0,0,37.28,62.72,0.0,0.0,,
CO-SEN,senate,CO,SEN,2234922,1366140,868782,0,0,61.13,38.87,0.0,0.0,,
DE-SEN,senate,DE,SEN,357542,217733,139809,0,0,60.9,39.1,0.0,0.0,,
FL-SEN,senate,FL,SEN,7654826,3640242,4014584,0,0,47.55,52.45,0.0,0.0,,
